,OTUs,a,b,c,size,Class
2038,ASV6074,0,0.0005281,0.000462903,0.033033425,b
2039,ASV60943,0,0,0.001134437,0.037814578,c
2040,ASV60944,0,0,0.001023602,0.03412005,c
2041,ASV60945,0,0,0.000964924,0.032164124,c
2042,ASV60946,0,0,0.000841048,0.028034946,c
2043,ASV60947,0,0,0.000834529,0.027817621,c
2044,ASV60948,0,0,0.000756292,0.025209719,c
2045,ASV60949,0,0,0.000860608,0.028686921,c
2046,ASV60950,0,0,0.000749772,0.024992394,c
2047,ASV60951,0,0,0.000775851,0.025861694,c
2048,ASV60952,0,0,0.000665015,0.022167167,c
2049,ASV60953,0,0,0.000612857,0.020428565,c
2050,ASV60954,0,0,0.000743252,0.024775068,c
2051,ASV60955,0,0,0.000671535,0.022384492,c
2052,ASV60956,0,0,0.000697614,0.023253792,c
2053,ASV60957,0,0,0.000547659,0.018255314,c
2054,ASV60958,0,0,0.00054114,0.018037988,c
2055,ASV60959,0,0,0.000547659,0.018255314,c
2056,ASV60960,0,0,0.000547659,0.018255314,c
2057,ASV60961,0,0,0.000547659,0.018255314,c
2058,ASV60962,0,0,0.000495501,0.016516712,c
2059,ASV60963,0,0,0.000554179,0.018472639,c
2060,ASV60964,0,0,0.000508541,0.016951363,c
2061,ASV60965,0,0,0.00054114,0.018037988,c
2062,ASV60966,0,0,0.000508541,0.016951363,c
2063,ASV60967,0,0,0.000495501,0.016516712,c
2064,ASV60968,0,0,0.000462903,0.015430086,c
2065,ASV60969,0,0,0.000488982,0.016299387,c
2066,ASV60970,0,0,0.000502021,0.016734037,c
2067,ASV60971,0,0,0.000515061,0.017168688,c
2068,ASV60972,0,0,0.000475942,0.015864737,c
2069,ASV60973,0,0,0.000469422,0.015647412,c
2070,ASV60974,0,0,0.000436824,0.014560786,c
2071,ASV60975,0,0,0.000449863,0.014995436,c
2072,ASV60976,0,0,0.000488982,0.016299387,c
2073,ASV60977,0,0,0.00052158,0.017386013,c
2074,ASV60978,0,0,0.000508541,0.016951363,c
2075,ASV60979,0,0,0.000449863,0.014995436,c
2076,ASV60980,0,0,0.000391185,0.01303951,c
2077,ASV60981,0,0,0.000456383,0.015212761,c
2078,ASV60982,0,0,0.000430304,0.014343461,c
2079,ASV60983,0,0,0.000339027,0.011300908,c
2080,ASV60984,0,0,0.000397705,0.013256835,c
2081,ASV60985,0,0,0.000352067,0.011735559,c
2082,ASV60986,0,0,0.000397705,0.013256835,c
2083,ASV60987,0,0,0.000397705,0.013256835,c
2084,ASV60988,0,0,0.000352067,0.011735559,c
2085,ASV60989,0,0,0.000352067,0.011735559,c
2086,ASV60990,0,0,0.000345547,0.011518234,c
2087,ASV60991,0,0,0.000312948,0.010431608,c
2088,ASV60992,0,0,0.000299909,0.009996957,c
2089,ASV60993,0,0,0.000339027,0.011300908,c
2090,ASV60994,0,0,0.000306428,0.010214283,c
2091,ASV60995,0,0,0.000280349,0.009344982,c
2092,ASV60996,0,0,0.000293389,0.009779632,c
2093,ASV60997,0,0,0.000234711,0.007823706,c
2094,ASV60998,0,0,0.000286869,0.009562307,c
2095,ASV60999,0,0,0.00027383,0.009127657,c
2096,ASV61000,0,0,0.000280349,0.009344982,c
2097,ASV61001,0,0,0.000228191,0.007606381,c
2098,ASV61002,0,0,0.000234711,0.007823706,c
2099,ASV61003,0,0,0.000241231,0.008041031,c
2100,ASV61004,0,0,0.000228191,0.007606381,c
2101,ASV61006,0,0,0.00026079,0.008693006,c
2102,ASV61007,0,0,0.00025427,0.008475681,c
2103,ASV61008,0,0,0.000228191,0.007606381,c
2104,ASV61009,0,0,0.000228191,0.007606381,c
2105,ASV61012,0,0,0.000202112,0.00673708,c
2106,ASV61013,0,0,0.000202112,0.00673708,c
2107,ASV61014,0,0,0.000208632,0.006954405,c
2108,ASV6123,0,0.000384666,0.000182553,0.018907289,b
2109,ASV6142,0,0.000221672,0.000893206,0.037162603,c
2110,ASV61422,0,0,0.00078889,0.026296345,c
2111,ASV61609,0,0,0.001388708,0.046290259,c
2112,ASV61610,0,0,0.00106272,0.035424001,c
2113,ASV61611,0,0,0.000899726,0.029990872,c
2114,ASV61612,0,0,0.000912766,0.030425523,c
2115,ASV61613,0,0,0.00107576,0.035858652,c
2116,ASV61614,0,0,0.001036641,0.034554701,c
2117,ASV61615,0,0,0.000951884,0.031729474,c
2118,ASV61616,0,0,0.000854088,0.028469596,c
2119,ASV61617,0,0,0.000782371,0.026079019,c
2120,ASV61618,0,0,0.000723693,0.024123093,c
2121,ASV61619,0,0,0.000651975,0.021732516,c
2122,ASV61620,0,0,0.000671535,0.022384492,c
2123,ASV61621,0,0,0.000697614,0.023253792,c
2124,ASV61622,0,0,0.000612857,0.020428565,c
2125,ASV61623,0,0,0.000723693,0.024123093,c
2126,ASV61624,0,0,0.000586778,0.019559265,c
2127,ASV61625,0,0,0.000612857,0.020428565,c
2128,ASV61626,0,0,0.000599817,0.019993915,c
2129,ASV61627,0,0,0.000508541,0.016951363,c
2130,ASV61628,0,0,0.000560699,0.018689964,c
2131,ASV61629,0,0,0.000515061,0.017168688,c
2132,ASV61630,0,0,0.000508541,0.016951363,c
2133,ASV61631,0,0,0.000599817,0.019993915,c
2134,ASV61632,0,0,0.000560699,0.018689964,c
2135,ASV61633,0,0,0.000508541,0.016951363,c
2136,ASV61634,0,0,0.000482462,0.016082062,c
2137,ASV61635,0,0,0.000554179,0.018472639,c
2138,ASV61636,0,0,0.000404225,0.01347416,c
2139,ASV61637,0,0,0.000508541,0.016951363,c
2140,ASV61638,0,0,0.000469422,0.015647412,c
2141,ASV61639,0,0,0.000573738,0.019124614,c
2142,ASV61640,0,0,0.000449863,0.014995436,c
2143,ASV61641,0,0,0.000547659,0.018255314,c
2144,ASV61642,0,0,0.000449863,0.014995436,c
2145,ASV61643,0,0,0.000371626,0.012387534,c
2146,ASV61644,0,0,0.000469422,0.015647412,c
2147,ASV61645,0,0,0.000456383,0.015212761,c
2148,ASV61646,0,0,0.000456383,0.015212761,c
2149,ASV61647,0,0,0.000482462,0.016082062,c
2150,ASV61648,0,0,0.000449863,0.014995436,c
2151,ASV61649,0,0,0.000430304,0.014343461,c
2152,ASV61650,0,0,0.000462903,0.015430086,c
2153,ASV61651,0,0,0.000443343,0.014778111,c
2154,ASV61652,0,0,0.000449863,0.014995436,c
2155,ASV61653,0,0,0.000365106,0.012170209,c
2156,ASV61654,0,0,0.000358587,0.011952884,c
2157,ASV61655,0,0,0.000352067,0.011735559,c
2158,ASV61656,0,0,0.000345547,0.011518234,c
2159,ASV61657,0,0,0.000345547,0.011518234,c
2160,ASV61658,0,0,0.000436824,0.014560786,c
2161,ASV61659,0,0,0.000443343,0.014778111,c
2162,ASV61660,0,0,0.000352067,0.011735559,c
2163,ASV61661,0,0,0.000449863,0.014995436,c
2164,ASV61662,0,0,0.000462903,0.015430086,c
2165,ASV61663,0,0,0.000319468,0.010648933,c
2166,ASV61664,0,0,0.000345547,0.011518234,c
2167,ASV61665,0,0,0.000365106,0.012170209,c
2168,ASV61666,0,0,0.000365106,0.012170209,c
2169,ASV61667,0,0,0.000332507,0.011083583,c
2170,ASV61668,0,0,0.000280349,0.009344982,c
2171,ASV61669,0,0,0.000299909,0.009996957,c
2172,ASV61670,0,0,0.000234711,0.007823706,c
2173,ASV61671,0,0,0.000306428,0.010214283,c
2174,ASV61672,0,0,0.000241231,0.008041031,c
2175,ASV61673,0,0,0.00026079,0.008693006,c
2176,ASV61674,0,0,0.000280349,0.009344982,c
2177,ASV61675,0,0,0.00027383,0.009127657,c
2178,ASV61676,0,0,0.000280349,0.009344982,c
2179,ASV6168,7.82E-05,0.000560699,0.000247751,0.029556222,b
2180,ASV61680,0,0,0.000221672,0.007389056,c
2181,ASV61681,0,0,0.000221672,0.007389056,c
2182,ASV61684,0,0,0.000208632,0.006954405,c
2183,ASV61685,0,0,0.000215152,0.00717173,c
2184,ASV61686,0,0,0.000208632,0.006954405,c
2185,ASV61687,0,0,0.000202112,0.00673708,c
2186,ASV61688,0,0,0.000202112,0.00673708,c
2187,ASV61697,0,0,0.000208632,0.006954405,c
2188,ASV6181,0,0.000202112,0.000821489,0.03412005,c
2189,ASV6182,0,0.000234711,0.000436824,0.022384492,c
2190,ASV6199,0,0.000221672,0,0.007389056,b
2191,ASV62,0.002536185,0.001043161,0.002184118,0.192115443,none
2192,ASV6277,0.000280349,1.30E-05,0,0.009779632,a
2193,ASV63,0.000169514,0.000404225,0.000130395,0.023471117,b
2194,ASV6310,0,0.000352067,0.000332507,0.022819142,b
2195,ASV6323,0.000410745,0,0,0.013691485,a
2196,ASV636,0,0.000495501,0,0.016516712,b
2197,ASV6397,0.000104316,0.000502021,0,0.02021124,b
2198,ASV64,0.000136915,0.00054114,0.00025427,0.031077498,b
2199,ASV6412,0.000593298,0,0,0.01977659,a
2200,ASV646,0,0.000932325,0.000156474,0.036293302,b
2201,ASV6467,0.000325988,0,0,0.010866258,a
2202,ASV6510,0,0.000430304,0,0.014343461,b
2203,ASV656,1.96E-05,0.006943539,0.006030773,0.433129048,b
2204,ASV6595,0,9.78E-05,0.000397705,0.016516712,c
2205,ASV66,0,0,0.000938845,0.031294823,c
2206,ASV6611,0.000612857,0,0,0.020428565,a
2207,ASV6618,0.000215152,0,0,0.00717173,a
2208,ASV663,0,0.000280349,0,0.009344982,b
2209,ASV6772,0,0.00026079,0,0.008693006,b
2210,ASV680,0.000104316,0.000488982,0,0.01977659,b
2211,ASV682,0.000560699,0,0,0.018689964,a
2212,ASV7,0.000228191,0,0.000149954,0.012604859,a
2213,ASV71,0.000678055,0.000782371,0,0.048680836,b
2214,ASV715,0.000515061,0,0,0.017168688,a
2215,ASV738,0,0.002503586,0.000756292,0.108662581,b
2216,ASV7747,0,0.000241231,1.96E-05,0.008693006,b
2217,ASV78,0.010679358,0.000117356,0.000312948,0.370322076,a
2218,ASV7839,0,0.000560699,0.000938845,0.049984787,c
2219,ASV7871,0,8.48E-05,0.000469422,0.018472639,c
2220,ASV7872,0,0,0.000221672,0.007389056,c
2221,ASV7890,0.011227018,0,0,0.374233929,a
2222,ASV7892,0,0.001401747,0,0.04672491,b
2223,ASV79,0,0.001010562,0.001760334,0.092363194,c
2224,ASV7903,0.001995045,0,0.001219194,0.107141305,a
2225,ASV7914,0.000221672,0,0,0.007389056,a
2226,ASV8,0.021984613,0.000775851,0,0.75868214,a
2227,ASV8036,0.000769331,0,0,0.025644369,a
2228,ASV8055,0,0,0.000345547,0.011518234,c
2229,ASV8084,0.001623419,0,0,0.054113965,a
2230,ASV809,2.61E-05,0.001649498,0.005919937,0.253183814,c
2231,ASV8128,0.000893206,0,0,0.029773547,a
2232,ASV819,0,0.002992567,0.000560699,0.118442213,b
2233,ASV82,0.000228191,0.000436824,0.000873647,0.051288738,c
2234,ASV821,1.30E-05,0.000280349,0.002112401,0.080192985,c
2235,ASV8222,0,0.000228191,0,0.007606381,b
2236,ASV8246,0,0.000215152,0,0.00717173,b
2237,ASV8252,0,0.000814969,0,0.027165645,b
2238,ASV8265,0.000228191,0,0,0.007606381,a
2239,ASV8379,0,0.000371626,0.000332507,0.023471117,b
2240,ASV8409,0,0.000286869,0,0.009562307,b
2241,ASV8419,0,0.001049681,0.000182553,0.041074456,b
2242,ASV8444,0,0.000482462,0,0.016082062,b
2243,ASV8483,0.000208632,0,0.00052158,0.024340418,c
2244,ASV8490,6.52E-06,0.000469422,0,0.015864737,b
2245,ASV89,0.005378798,0.001995045,0.003768418,0.371408702,none
2246,ASV9,0.002418829,0.002014604,0,0.14778111,a
2247,ASV90,5.22E-05,0.000984483,0,0.034554701,b
2248,ASV912,0,0.000234711,0,0.007823706,b
2249,ASV92,0.00078889,0,0.000867127,0.055200591,c
2250,ASV9360,0,0.00026731,0,0.008910332,b
2251,ASV95,0.000325988,0,0.000149954,0.015864737,a
2252,ASV9696,0,0.002092841,0,0.069761377,b
2253,ASV97,0.018431347,0.00665667,0.004218281,0.976876603,a
2254,ASV9700,0,0.000736732,0,0.024557743,b
2255,ASV9702,0.00292737,0,0.001708176,0.15451819,a
2256,ASV9705,0,0.003748859,0.001258313,0.166905724,b
2257,ASV9706,0,0.00053462,0,0.017820663,b
2258,ASV9709,6.52E-06,0.000977963,0,0.032816099,b
2259,ASV9715,0,0.000651975,0,0.021732516,b
2260,ASV9718,0,0.000430304,0,0.014343461,b
2261,ASV9722,0.000769331,0.000195593,0,0.032164124,a
2262,ASV973,0,0.002314513,0.001440866,0.125179293,b
2263,ASV9746,0,0.000951884,0,0.031729474,b
2264,ASV9747,0.000749772,0.000195593,0.000430304,0.045855609,a
2265,ASV9754,0,0.00079541,0.000149954,0.031512148,b
2266,ASV9758,0,0.000306428,0,0.010214283,b
2267,ASV9778,0,0.000462903,0,0.015430086,b
2268,ASV9782,0,0.000215152,0,0.00717173,b
2269,ASV9784,0.000462903,0,0,0.015430086,a
2270,ASV9789,0,0.000495501,0,0.016516712,b
2271,ASV9802,0,0,0.000462903,0.015430086,c
2272,ASV9806,0,0,0.000286869,0.009562307,c
2273,ASV9810,0.000945364,0,0,0.031512148,a
2274,ASV9814,0.000508541,0,0,0.016951363,a
2275,ASV9820,0,0,0.000293389,0.009779632,c
2276,ASV9823,0,0.000593298,0,0.01977659,b
2277,ASV9830,0,0.001238753,0,0.041291781,b
2278,ASV9851,0.000619377,0,0.002171078,0.093015169,c
2279,ASV987,0,0.000247751,0.000371626,0.02064589,c
2280,ASV9883,0,0.000306428,0,0.010214283,b
2281,ASV9888,0.000312948,0,0.000456383,0.025644369,c
2282,ASV9902,0.000345547,0,0,0.011518234,a
2283,ASV9930,0,0.000299909,0,0.009996957,b
2284,ASV9937,0,0.000234711,0,0.007823706,b
2285,ASV9949,0,0,0.000293389,0.009779632,c
2286,ASV9968,0,0.000215152,0.000195593,0.013691485,b
2287,ASV9973,0.000221672,0,0.000280349,0.016734037,c
2288,ASV998,0.002210197,0,0,0.07367323,a
2289,ASV9984,0.005183205,0.000156474,0.000156474,0.183205111,a
2290,ASV999,0,9.78E-05,0.00080845,0.030208198,c
